-631.420000,-0.002000
62026.420000,-0.002000
62031.420000,-0.001000
62041.420000,-0.001000
62046.420000,0.001000
62071.420000,0.001000
62076.420000,0.004000
62086.420000,0.004000
62091.420000,0.005000
62101.420000,0.005000
62106.420000,0.013000
62116.420000,0.013000
62121.420000,0.016000
62131.420000,0.016000
62136.420000,0.019000
62146.420000,0.019000
62151.420000,0.023000
62161.420000,0.023000
62166.420000,0.026000
62176.420000,0.026000
62181.420000,0.028000
62191.420000,0.028000
62196.420000,0.031000
62206.420000,0.031000
62211.420000,0.034000
62221.420000,0.034000
62226.420000,0.036000
62236.420000,0.036000
62241.420000,0.038000
62251.420000,0.038000
62256.420000,0.040000
62266.420000,0.040000
62271.420000,0.044000
62281.420000,0.044000
62286.420000,0.047000
62296.420000,0.047000
62301.420000,0.050000
62311.420000,0.050000
62316.420000,0.053000
62326.420000,0.053000
62331.420000,0.056000
62341.420000,0.056000
62346.420000,0.059000
62356.420000,0.059000
62361.420000,0.062000
62371.420000,0.062000
62376.420000,0.063000
62386.420000,0.063000
62391.420000,0.066000
62401.420000,0.066000
62406.420000,0.080000
62416.420000,0.080000
62421.420000,0.086000
62431.420000,0.086000
62436.420000,0.090000
62446.420000,0.090000
62451.420000,0.096000
62461.420000,0.096000
62466.420000,0.102000
62476.420000,0.102000
62481.420000,0.108000
62491.420000,0.108000
62496.420000,0.113000
62506.420000,0.113000
62511.420000,0.120000
62521.420000,0.120000
62526.420000,0.127000
62536.420000,0.127000
62541.420000,0.133000
62551.420000,0.133000
62556.420000,0.137000
62566.420000,0.137000
62571.420000,0.143000
62581.420000,0.143000
62586.420000,0.149000
62596.420000,0.149000
62601.420000,0.156000
62611.420000,0.156000
62616.420000,0.162000
62626.420000,0.162000
62631.420000,0.168000
62641.420000,0.168000
62646.420000,0.175000
62656.420000,0.175000
62661.420000,0.181000
62671.420000,0.181000
62676.420000,0.187000
62686.420000,0.187000
62691.420000,0.193000
62701.420000,0.193000
62706.420000,0.212000
62716.420000,0.212000
62721.420000,0.220000
62731.420000,0.220000
62736.420000,0.230000
62746.420000,0.230000
